"HolderAddress","Quantity","PendingBalanceUpdate"
"0xc1f5dc7271342320fbaacba24e6fab7edd3a8e5a","1","No"
"0xc2fe7f7850012c47a977585e3245a368050a3d78","1","No"
"0xc441fcd2e080a01f451b63e9b6ba4b524c5e1d58","1","No"
"0xc483ec717e32aeeafd8c051e16b57e42dc739aae","1","No"
"0xc4fe1754320a0c7961dc211a768c9072f9e708e0","1","No"
"0xc620b2893dd5fee2d0124aae20a2ed825d7f5914","1","No"
"0xc66afd10389357f6681157e72ff0de315438e712","1","No"
"0xc74c6a964dc87eff0c8aedf890ab6fbf22db5141","1","No"
"0xc786a65a6c458ff7b3c2f4c171a1a5c8853ba943","1","No"
"0xc82638d1e4daa4b6161a7a31512a81ffcd513d19","1","No"
"0xc8bd3d3e69f5c99fc615376b25ad20cf478bd0ff","1","No"
"0xc9113a5c4e91bb44f5b5dc26899955e116bef2f4","1","No"
"0xcdde788f5e4a8b83732d89e92e283233f63418ba","1","No"
"0xcf9b505c0064949e181671a51854d36349f2aaca","1","No"
"0xd036a674d65946c955125f64ed803b7709b1c5df","1","No"
"0xd0c70d03f9116de803956c63efed9bf4b7d77b33","1","No"
"0xd17db619dc6d6de2373d8c950482586a7b804ce3","1","No"
"0xd1c4938b7403d4551f6c39c9aeefd45976cdb1ea","1","No"
"0xd23cf194b90d6e7461026cd783537bf49ea64cc5","1","No"
"0xd27b4dcc07a9e2679d9052bee91d8dff7ba9caf4","1","No"
"0xd2be3cc7c162739c02df45a36e7d8c3f8ab33043","1","No"
"0xd52e3da2139416372801073e7c0cac95ea635931","1","No"
"0xd55b89f4b2beb525d5a83e2587dcf393a46b63cc","1","No"
"0xd639a7c61f0b95276f69b8025f6281923b774657","1","No"
"0xd7c65e842f25fd08ef56add52870340a0bcd2e38","1","No"
"0xd8ee34d5062e2afce6347394b8ac396f6d211538","1","No"
"0xda1c68d690c319194ff20a99adf5cb974e477274","1","No"
"0xda6c75643c0cd92b7212f80e291999db64959827","1","No"
"0xdaac88fcbaaa821f19793f7340bd73545d0fe007","1","No"
"0xdbb9d557191501fd2cadf5a9fd80845f162d20dd","1","No"
"0xdbd2613840627ce64808a3bc036413ba0cac9f80","1","No"
"0xdd0a4223b501176c1ce551185c09c1ab0bc0599c","1","No"
"0xdd30bf574b599fc87c0fbdff7ed035a4017b15d1","1","No"
"0xdd4b439e716fa5e8974a8165a0747fa056534dc8","1","No"
"0xdd925ed64203ea547384afa5e057cd9c816a182d","1","No"
"0xdddb61d4969ed8c968df5304b9b1e67e0dc6db39","1","No"
"0xde7dc951d1db3c930f6353effe6083f4dce48af5","1","No"
"0xdf4e2d20fa0dc8f924f16aa95f0ba949800646b2","1","No"
"0xdff05b631877785dd6d8b5fd81feb30ffa879aa2","1","No"
"0xe0524d9255993f11e10acad38038d2abffc54af7","1","No"
"0xe0deb22b246dbd35e2f852fdc33ef2f3030be28b","1","No"
"0xe12bcc8d09fa6f9ff684d37178ba9dab994e9170","1","No"
"0xe18856e36aa876745a34294df31f3376b730a200","1","No"
"0xe2801bc2a7fcf7f08ca2ee3a797ba11ee35d01e6","1","No"
"0xe36ff9ffbb5bcbf8d016c98125536bf769fb1d07","1","No"
"0xe43840e77829b2df75959b7107d172060ab6bd87","1","No"
"0xe5d317ffab5a4b43e43e698ddeeadf0137d1a78e","1","No"
"0xe6f5785b9d8a75b584f38ee7bbc541a65e315d9c","1","No"
"0xe93518667deb50a1f513d44f802238a6fa35b551","1","No"
"0xe9386b6d4a6a8947a0cc70887937e65191c9c453","1","No"
"0xea485dc93f921e4c96771abd625671989df87d1d","1","No"
"0xebf9f8c73143b1cfcf25a839a27f12adb1875ef4","1","No"
"0xec51576ec78b066dfa0d8d0e34074e2d2536da62","1","No"
"0xec7bf9c2276740cfc663ef43bdcd605b17647ab2","1","No"
"0xecba0d1eee95a6ea8831d1179e16046749509e79","1","No"
"0xed57737952581585c53c9b87fd1e161fe89f77d1","1","No"
"0xed6a65822f80bb80d3b0d794e8b1276fc0282a83","1","No"
"0xee89e2ae1dcbcac776b052c96194eeebee06260f","1","No"
"0xee9daa6320e153ddda61165ede3b260ad0a49153","1","No"
"0xefdf2421c8e5ce343a9bf6968cc7af5c8d39164a","1","No"
"0xf1379a92be07666a85b02ac7224e812ab8ef5244","1","No"
"0xf1a77a3365555c3859b2c4f81ee4daab2f335b94","1","No"
"0xf210d74f01983f741e13990a034d8092e26aae4e","1","No"
"0xf27299358993b7b482738530d4ec89fffdb223c9","1","No"
"0xf283ac88153a714a48b9653d1b0e773ad6cf7266","1","No"
"0xf2ec7f4e001dedcdb45ae9c754c6a1c174482949","1","No"
"0xf32c133ddd9d55f3289f8df0cd054e2ac008e4f1","1","No"
"0xf4c1b2d7d81f46c075ff853c498aefc07fb19401","1","No"
"0xf62b38a87eeb8364a957711a46b02c89b0ed6d9d","1","No"
"0xf6397a57a43a67fd855b9465b8bb73a32caae8ea","1","No"
"0xf65c23470b5fa60396758689ad28e98a985b33a9","1","No"
"0xf68f5b88206aba201b8ec2913ad62df9f8d302d6","1","No"
"0xf69ac7adda6a04a3dde54015fb85245efefafae5","1","No"
"0xf868bac442f4ee4e0b39dce7fd8f7f0e029e63cb","1","No"
"0xf95c7ab4939891a67ed9046abe0e0e4a12683c72","1","No"
"0xf9d9ab6b19d428f26a33fbeae970a7dd4cd94882","1","No"
"0xfa19e6c35fbb62db52c26929d8a1babdd5afda01","1","No"
"0xfa2ad6cda2c643db3f7101ca30fdf823b9ce84cd","1","No"
"0xfad9fbdddb55a3107a8c3983448606f8c818f14b","1","No"
"0xfc7533e4436d76fc0953040d2d6b060c413b929c","1","No"
"0xfc7a2f83a62fdbfd55639836b7a6fbc195e761bf","1","No"
"0xff78bad7f3fefbf552a2978e1455d0126da9ba76","1","No"
"0xffa1b706c6aefab8d51a96d575569951e5a0d7bb","1","No"
"0xfff898fdb65e37e6783d1f44c073482421f6064d","1","No"
