"HolderAddress","Quantity","PendingBalanceUpdate"
"0x8884b3421f46d091632cacf12bb97d4a1f8f2db2","1","No"
"0x88c572461b8f198ef515aa471a671f52ad266751","1","No"
"0x8a83c0612fcf5164a2cbceb1ed2e237004a4b930","1","No"
"0x8b3a769b55ad0fb6e07dc5a04a60f24d3b0314c8","1","No"
"0x8bfbaa24c27c6309a95e0aa22801bc1d61a52558","1","No"
"0x8f4b93b496de681f9f9a629704da1ff90da8c93c","1","No"
"0x8fee3734c2772bd62f8f9a62bca1707595f75285","1","No"
"0x9015bca4386b8bb9bf1b18a0f8c9bdc82a13619e","1","No"
"0x9352034b508263f63c50d4c445495e00651e72a0","1","No"
"0x94e8629d24fe93bd8be6f9738b1ada71e2df4be5","1","No"
"0x9615b97429857cfdc4f73b2748edbcd14ee81167","1","No"
"0x97c7f521ada997f6585ceb07aec80dfdba004fb9","1","No"
"0x982eaf5827ad6bca7c7c6952cb594f4ddfe59a89","1","No"
"0x98389c9e1d24686d3a0b357d2c184a3ab09a5244","1","No"
"0x992dcfa1d625437be2333d1341a1573093e713bd","1","No"
"0x9c2000dfc5a5b97eaea0df061ddde4f1f9f4d8d6","1","No"
"0x9c6575574e47d9d9a8e6f6a3436da9b15931975d","1","No"
"0x9e29a34dfd3cb99798e8d88515fee01f2e4cd5a8","1","No"
"0x9f525992657d6d611e7491847165337f9d0b5bd8","1","No"
"0x9f5c88719f4b181aa109aa8f2e24def7b40762ea","1","No"
"0x9f5d5794a2887eb12ae69bd456db659fdd408e3d","1","No"
"0xa08b5ae6f434ef517a2bcb0f5f64d7ef5af3c430","1","No"
"0xa2b584e5f442f73038320f9e95a490b86ec27d62","1","No"
"0xa4eb6e4f97166b49dc15350bb28d73f7ee295f85","1","No"
"0xa57273e0c8f8edef2c5c8f28b26eb1365b42c14d","1","No"
"0xa66e0f6d1aa796743f7c3f17e8e38675fd4d072e","1","No"
"0xa859f2ca04e9c047980a9093c14fc5488296997e","1","No"
"0xaa3eca80ca17c1b5b7382ce67b285ceae730fbbf","1","No"
"0xaa9f423a8e373b26dab55546518f840837ca2537","1","No"
"0xab4fa35b93156b9e492635ae149886026d315855","1","No"
"0xad7bbe006c8d919ffcf6148b227bb692f7d1fbc7","1","No"
"0xad82ce380c2bce60fe703e639befcca9f1d509ac","1","No"
"0xafa31343b918df5e2ed161594d4736a4e6dae31f","1","No"
"0xb192318b236ded93c36b7def38649aa1f4613795","1","No"
"0xb198e474ac47a5ab7be2c8889a59503981824126","1","No"
"0xb26d1afbab70bd96956a26ac33c59b6be597b81f","1","No"
"0xb2f15290895826b78a8eb9a933f19d83fbd9e1f6","1","No"
"0xb30223fde988edda80356b4157b7d703dffc96c6","1","No"
"0xb3b88baaeedb54daf4b9801265365d4966f33c0c","1","No"
"0xb3eec5dea0c3bc6adeb56a53c6c54601e886d2b3","1","No"
"0xb4575b33c42ce8489c44a4cb5c1be795fc361a2e","1","No"
"0xb4e14ef794585b51afb4cf4c77d8dbae66f096c9","1","No"
"0xb6a7b804644124978896dc656c886fa4dcd36156","1","No"
"0xb6d2fc0582b3d13319563411aa34548a370fdb9b","1","No"
"0xb70f6417abb92501462145636dba52432da1707f","1","No"
"0xb932e51cbdaac39420c3e21fbceb223acabe8d79","1","No"
"0xb9495b602bf5702f164928360fa37f287df66af5","1","No"
"0xb99f589b02c6767d05a082da86b1eedecbe19368","1","No"
"0xbbfea9025c517ede0e237c0bd248501835688cf7","1","No"
"0xbf6cb050941a12305ccadbc594b5fe46290efafb","1","No"
"0xbf789ffb830ec303cce42649b68e4695a0101e3a","1","No"
"0xc0492e84555d03cb011a7ec65a3549fa7db70b79","1","No"
"0xc263394b8f9b7d04593370734b6d291985b9bdd8","1","No"
"0xc380b82ff3f0f1254eec6662e6c2ec9877df0e17","1","No"
"0xc4882effe49bcf4979465dbb398b3dc1a8fcd856","1","No"
"0xc5ebee08b42e7cfb1fffa426359f6f8c26d92b04","1","No"
"0xc6cdde1907d7adb96390b39879d233ad5ad8815b","1","No"
"0xc7251457241dafad51c396482100eb403c8aebca","1","No"
"0xc8d2a6f69362a8d51adc8402b25a99cc247dc658","1","No"
"0xc941b6df1cb43025457c7e75d1795bbbac4e9587","1","No"
"0xcac5ee14b2155bdf3c7cacaf091c9b481fb47bd2","1","No"
"0xcb9586245ad6e07585515d7ad43d19d163b72bf2","1","No"
"0xccddae671253e07141491aff3b86c7febf6b4940","1","No"
"0xcda444de55ac909992f2213d0a1737d78236e167","1","No"
"0xcdb5f4a6352c2c51868b52341740f28de0d8c05d","1","No"
"0xce8abbf27a2e6601675fc6c8d48c550f8190a90a","1","No"
"0xcf452eb41a9bc6e6c5a94a143d77d241f3f87691","1","No"
"0xd1b7ba65398fff9d581acf6aeb4cb80c216ef95a","1","No"
"0xd200d1826a62395733e2b6e2f046b42b3e8f2efd","1","No"
"0xd273485bdedeb856083dde9a8b293aa556cf8178","1","No"
"0xd30820e9617ccbe3fcc0162e85b8e0945b801547","1","No"
"0xd340035d759010ddefa3839bee22d324be3fcea1","1","No"
"0xd416041b6f5e9ce7e72955b60a911a95893d9b90","1","No"
"0xd49aeef78013240c243d61565a69581e6dde29d4","1","No"
"0xd5247693470d4ab3a2b549edbb8f7890a5ffc93b","1","No"
"0xd5dd9091aa7276dd1a1b2f40e521db1fea4d1ec8","1","No"
"0xd6b8a788c9ec2bd17cc4807343dbda1973261546","1","No"
"0xd733529ea338f54dffec69887ce998b6e945345b","1","No"
"0xd7f085b9a328489dbeea9460ce54f8d798841275","1","No"
"0xd82f3db9cf774110decfb50df59faa3c55fee1dc","1","No"
"0xda86bceec3262bad67ddfe3a99ca5dc971287bc8","1","No"
"0xdb013d352748e2a5d4c947e3659d949fc21299e6","1","No"
"0xdb395673f2e03e6c9aea222c64773327dd62a3ed","1","No"
"0xdb3be154aeb741867196a918fa2bd5f704dc022a","1","No"
"0xdb9986bd0596b8a4873b09b4a10b81b13f2c9ddd","1","No"
"0xdeb12b2e285c3331e73ff5a3f08d7d81c9042a7f","1","No"
"0xdf67277f552a9992711f0a670c1e5e00a6b86d39","1","No"
"0xdf7ad016f3977635e6237889dc8db57b3693645d","1","No"
"0xe09283b2be9431b6c9d866ce1e1317f435d073e9","1","No"
"0xe0eccc4131a2d63955929e2fc59297bc14a5e777","1","No"
"0xe119b1676f5be84fb72f4697ca695d2c2584af3a","1","No"
"0xe128cb073f791ce5cce0e438a964ac3bfb4a014a","1","No"
"0xe15fab9340df04be82cbce2786bd326f845c33fc","1","No"
"0xe2b091afed9946413b4ac5e10c57b475f7c4c68f","1","No"
"0xe2f0c8df2a5ee0ddc899e547284e8c58ed72088f","1","No"
"0xe6882e6093a69c47fc21426c2dfdb4a08eb2dec8","1","No"
"0xe953863a6f5317b8d226ab07cbae97f6b63a0373","1","No"
"0xeaa3fce9fdf74a3c48cac4c1a81e08ef14027901","1","No"
"0xeb355ca015905e8b578c6d8434153a1c7e55a3e0","1","No"
"0xebab26c9dcc84a616ef964a8d82db245e58c0787","1","No"
"0xebec604f2d214bd9f9775e616a3e34ec9271abf6","1","No"
"0xec32d8b0bcd1d1ca134767f9f8a5871c8d373475","1","No"
"0xefdd8a2d102b5645537e86e1624dfb06ac2c690b","1","No"
"0xeffbd529ec9ee3924ad073e122bc834850b80673","1","No"
"0xf1816fb8b560def0ca8ccee20e7370420abc72cd","1","No"
"0xf248d9df55bb5187c855c5cec4898bfc8375979f","1","No"
"0xf3514329c7ebc18ea36d58022d8ad78e0c6c9881","1","No"
"0xf39082341425894fff0ab328cb06a66d9ca7fda4","1","No"
"0xf4076a304971e38b352682b88db18d63069513eb","1","No"
"0xf7d44aa0c1138ac12d8998935efe88b8528b2f77","1","No"
"0xf82a6b84d913495a620e57cbddeef030878f38c4","1","No"
"0xf8782bf1a4f3ac942fb371cd596e7a3d5886ea84","1","No"
"0xf97146822887ead324c4a53f5380aa7fc70093be","1","No"
"0xf99557921e4299ece6ffd8b7e94b6c2f54ba4b40","1","No"
"0xfbd673be6a0c51fb0d3e3b3e9d53311871fa1afd","1","No"
"0xff4fac1ee29f0a6f78b14cbc771f34d1406da286","1","No"
"0xffe4261a55f4d5ae916d1130ce4d9132f9adb262","1","No"
