"HolderAddress","Quantity","PendingBalanceUpdate"
"0x7d131ce2d96ef41cdd3b0a598dce9a67069573f9","3","No"
"0x25c9a9475b7c9c4101dea1e48a430402cd86200b","3","No"
"0x40e135e6d19f60606270f99cf5f6431a03c4ffd6","3","No"
"0x359842cd28b2cb58ee2f35a6abaf188367763eda","3","No"
"0x4f355a9c74bd22a90fa32de4cd129da1999520aa","3","No"
"0xe528ad48281b5bd6927643b9d183b3748675d81d","3","No"
"0x8b344ff82dad2772c9bb0f46a6ae5717ff946a5a","3","No"
"0x649794981e749c10692685fd2cf1bfceab145210","3","No"
"0xde19e5ea4c6ceacf01877030b78e2a762ee779c3","3","No"
"0xdf17c6402312dfae82bcafbae0f3b1a14905202f","3","No"
"0xe8c10b3a51c47a54739022b2ef2e7ec949b14590","3","No"
"0x1e1fb94b27def2121827fd38a613140db6fb5748","3","No"
"0x148dfed563af3a69d7156f0112e27844e09248f2","3","No"
"0xf388df07ad552c641f8435a9cd78d78f60ba3b5e","3","No"
"0x2b7fef409d28650934007a3c863c2b245d20edd9","3","No"
"0x4a3a65304808f2c41fc8685b57ea21abbcfdf027","3","No"
"0xa361940a7ffa8c7dc7ed1b52414c0e0837333eb6","3","No"
"0xf53b88fb7c381f94e669e1ac9b58329a4ae7cd25","3","No"
"0x14baabf0966d73857e61465a178ce77a67f79a86","3","No"
"0xe64d9082680c17b0d7dae2c898127cfcb196066d","3","No"
"0x03edf92bcb8084978208b8d9f0e14c0658b1a965","3","No"
"0xe5ef3715cdcfa9ad0ebbb52247852f874964c81c","3","No"
"0xf67176b4d447035c64331ef691cfef4ba19710f6","3","No"
"0x0db1c6e3ca10d8294fea7e95286e79c3de8b1e06","3","No"
"0x7a89ba9f0ac6198f6c766f4ee601f7bbaf9492af","3","No"
"0x06e6fc96de94e49b771898642831f370a07e0f8d","3","No"
"0x1d5b41fa25355b7f4028eba7d54c5cff5578ef3b","3","No"
"0x38755fd3e12a4d5c72a2ca0816f4801ffdfc2057","3","No"
"0xc0cf7d295aecea2906fdc2060be30aefd502c12e","3","No"
"0x7a2eee0f232dbfd5133e9dff38c3e2735a08caab","3","No"
"0xde90304b9ac961323cf83c19b467dc02ebf3fc9f","3","No"
"0x304afa9615c3c83ab0758ec69522cc72539ef944","3","No"
"0x2f0a075324da24ee49b0302c79dd15d91474ac4b","3","No"
"0x1c721671916560c9ab5b7c5406e152b750eb03a2","3","No"
"0xcb43fae526bce37beccd91e773dc902300858986","3","No"
"0x95c6b1b6dac4dcf876300ef96f6590aa8efcabf8","3","No"
"0x7b83a069f6c70cda20f50cafe389a0aecd8ed630","3","No"
"0x11aa7be77bd961a46bac58351df5eb53e460549b","3","No"
"0x418a7d23c72b9118a79011e7f22f08a1992cbbc4","3","No"
"0xf98f0ce575acef9b6b1da72b05fa65b7a0068adf","3","No"
"0x4ea42f06802ede1849fee3d5e1c87a5bd1ab7597","3","No"
"0x0c100f6bb880ead20587e05a6ecd7efe39be2964","3","No"
"0x6c07a2ec9a393a274b9b6eb7425a615e86374c49","3","No"
"0x617b7aa8ce8008b6be1d67e39131aebd07f53659","3","No"
"0xe6d4ee2cd14e0c9ebfab81d8f79e8e674e7baf2e","3","No"
"0x7b43ad5598a8f78402a298d8b7987fa5b614d0da","3","No"
"0x02482219a0d939dd6e224dcfa0cd7dc45c1296e3","3","No"
"0xce360423ceb49c4c93a70ee7f2d35c2d16d18e07","3","No"
"0xe7d36432f0d9cacef33fb393a3dee7ba24b31211","3","No"
"0x1fa88cbc79f6f95c3aa65b539a26890201f43f4b","3","No"
"0xc6cb96cc1727ec701e5483c565195b01e3c1da2b","3","No"
"0x880937f8d5a81893d442bc4dc205cbcc883adbaf","3","No"
"0x3fce78565c5805a150ce3655fd14c7d2149fd34e","3","No"
"0x87f28fc31e72c2bc230229f23de20000dcbdd9fc","3","No"
"0xc418749c2daff0966567aa1a3f6a1bf6ef14c6b7","3","No"
"0x738bfb53acc01b47356d5cf45673d55e9ea7958b","3","No"
"0x3746376fab142d2259adc228fc406f678b29fbc3","3","No"
"0x2cad6337642f899aaad86c13961bc338d0149cce","3","No"
"0xb13c8e7fa0b6fb85a8e79fcdd30140a3e7faa650","3","No"
"0x61df0f41e3bc1aba45c85cfe75d6d19ba21f7238","3","No"
"0xe9ec2a47d2b6caac4a59ccbb29a30be4b321391c","3","No"
"0x366b63ee058723dfe31c6f3694d614fefc20ab5b","3","No"
"0xbaa61fa80ba6294aecea8869db22dda58d898ed4","3","No"
"0xb03b296dc555e9209edb4a4ea4bd35a5d2dbca6e","3","No"
"0x1f0ccd5050b7b3077be922055837f23812e6c965","3","No"
"0x1baa988edf945ee5a44300aed5bb02d93dabb5a3","3","No"
"0x18cbf871875fc9cfb900f7f9ab50f20e12954a7c","3","No"
"0x943179952a185bc47fe1b7fc89cf0c2de003d570","3","No"
"0xf3e22519accddd289f3dae35dcee9526f0870c4f","3","No"
"0xfd92de8265e7fbc2a758b69e4b512736cbcf58ec","3","No"
"0xe00a135fa027fb1afb6f69148dd5a975a48a940a","3","No"
"0xa33ba3a1bce7f6f00fda0a7891301cdaa71d5d4d","3","No"
"0x01b23f8cc7fbf107b0f39aa0ba7c17ebafb5d618","3","No"
"0x17ff9f96e9def765256cd636de260ba4ac11e93e","3","No"
"0xd456493401db5d690fc5a9e3ed583801e0a1bafe","3","No"
"0xf0390ed8b976e5165c9da2b420c9dda96c94a6e8","3","No"
"0x54f4ccf7821a3ffec83724de1e61b24b86070fcc","3","No"
"0x0ca2beb4fe475de208425c2929eff3140cecb1f9","3","No"
"0x0504400cd2aee59db29fdeab7ecfb743c2f3838a","3","No"
"0xe73d5d5f8d33979f097eac553513904e6f5fdbda","3","No"
"0x9b3e3c3503e83ef59a3313ae1f7f027f2c5c3b6f","3","No"
"0x5075f7bc74ada5c3121ee7b4ff66958d05fd0a2d","3","No"
"0x9fc1aaec4ecf71d02c1e7bd58b1aed987e8df862","3","No"
"0xfc2bd3c94eebc9eb5eb336a48ee8565b8288839a","3","No"
"0x74bd05df2f1d4d31cbdaf8e59404cee3897df3d9","3","No"
"0x055b2b01f33662baee8b790f47156d9a41af4846","3","No"
"0xbe7f58ae3827e25ea9f6a4980bb57bebf9196166","3","No"
"0x895e40b9fd0230c5721b75a3ae8f0d3fdddf1255","3","No"
"0x66b279a073847948893f95413ab1a74c1e51b874","3","No"
"0xf8a332dee483c84299878a74b6309f7415e3f2e6","3","No"
"0x57d68e8fe18a41b76d8127cbdf345082aaff28b7","3","No"
"0x2a46bea794d3fad993fa222159c5e833f4b59f37","3","No"
